longitude,latitude,value
1.4167,57.2500,7.3294
1.5833,57.2500,7.2779
1.7500,57.2500,7.2137
1.9167,57.2500,7.1394
2.0833,57.2500,7.0582
2.2500,57.2500,6.9738
2.4167,57.2500,6.8913
2.5833,57.2500,6.8141
2.7500,57.2500,6.7451
2.9167,57.2500,6.6861
3.0833,57.2500,6.6356
3.2500,57.2500,6.5972
3.4167,57.2500,6.5687
3.5833,57.2500,6.5442
3.7500,57.2500,6.5202
3.9167,57.2500,6.4951
4.0833,57.2500,6.4641
4.2500,57.2500,6.4252
4.4167,57.2500,6.3813
4.5833,57.2500,6.3356
4.7500,57.2500,6.2856
4.9167,57.2500,6.2378
5.0833,57.2500,6.1863
5.2500,57.2500,6.1325
5.4167,57.2500,6.0791
5.5833,57.2500,6.0272
5.7500,57.2500,5.9733
5.9167,57.2500,5.9101
6.0833,57.2500,5.8329
6.2500,57.2500,5.7427
6.4167,57.2500,5.6375
6.5833,57.2500,5.5225
6.7500,57.2500,5.3988
6.9167,57.2500,5.2749
7.0833,57.2500,5.1577
7.2500,57.2500,5.0568
7.4167,57.2500,4.9725
7.5833,57.2500,4.9091
7.7500,57.2500,4.8698
7.9167,57.2500,4.8543
8.0833,57.2500,4.8510
8.2500,57.2500,4.8580
8.4167,57.2500,4.8726
8.5833,57.2500,4.8899
8.7500,57.2500,4.9048
8.9167,57.2500,4.9142
9.0833,57.2500,4.9151
9.2500,57.2500,4.9102
9.4167,57.2500,4.8987
9.5833,57.2500,4.8839
-9.2500,57.1500,9.5365
-9.0833,57.1500,9.4717
-8.9167,57.1500,9.4029
-8.7500,57.1500,9.3332
-8.5833,57.1500,9.2648
-8.4167,57.1500,9.1991
-8.2500,57.1500,9.1374
-8.0833,57.1500,9.0829
-7.9167,57.1500,9.0270
-7.7500,57.1500,8.9676
-7.5833,57.1500,8.9007
-7.4167,57.1500,8.8289
-7.2500,57.1500,8.7541
-7.0833,57.1500,8.6758
-6.9167,57.1500,8.5949
-6.7500,57.1500,8.5004
-6.5833,57.1500,8.4207
-6.4167,57.1500,8.3506
-6.2500,57.1500,8.2880
-5.9167,57.1500,8.1815
-5.7500,57.1500,8.1415
-2.0833,57.1500,6.9674
-1.9167,57.1500,6.9982
-1.7500,57.1500,7.0292
-1.5833,57.1500,7.0615
-1.4167,57.1500,7.0948
-1.2500,57.1500,7.1268
-1.0833,57.1500,7.1618
-0.9167,57.1500,7.1946
-0.7500,57.1500,7.2244
-0.5833,57.1500,7.2526
-0.4167,57.1500,7.2742
-0.2500,57.1500,7.2923
-0.0833,57.1500,7.3083
0.0833,57.1500,7.3217
0.2500,57.1500,7.3315
0.4167,57.1500,7.3405
0.5833,57.1500,7.3479
0.7500,57.1500,7.3499
0.9167,57.1500,7.3445
1.0833,57.1500,7.3293
1.2500,57.1500,7.3010
1.4167,57.1500,7.2625
1.5833,57.1500,7.2106
1.7500,57.1500,7.1475
1.9167,57.1500,7.0761
2.0833,57.1500,6.9992
2.2500,57.1500,6.9197
2.4167,57.1500,6.8420
2.5833,57.1500,6.7693
2.7500,57.1500,6.7038
2.9167,57.1500,6.6474
3.0833,57.1500,6.5982
3.2500,57.1500,6.5605
3.4167,57.1500,6.5320
3.5833,57.1500,6.5067
3.7500,57.1500,6.4815
3.9167,57.1500,6.4544
4.0833,57.1500,6.4212
4.2500,57.1500,6.3806
4.4167,57.1500,6.3359
4.5833,57.1500,6.2906
4.7500,57.1500,6.2429
4.9167,57.1500,6.1989
5.0833,57.1500,6.1522
5.2500,57.1500,6.1048
5.4167,57.1500,6.0594
5.5833,57.1500,6.0173
5.7500,57.1500,5.9764
5.9167,57.1500,5.9289
6.0833,57.1500,5.8695
6.2500,57.1500,5.7985
6.4167,57.1500,5.7128
6.5833,57.1500,5.6158
6.7500,57.1500,5.5079
6.9167,57.1500,5.3962
7.0833,57.1500,5.2852
7.2500,57.1500,5.1831
7.4167,57.1500,5.0937
7.5833,57.1500,5.0205
7.7500,57.1500,4.9676
7.9167,57.1500,4.9353
8.0833,57.1500,4.9145
8.2500,57.1500,4.9048
8.4167,57.1500,4.9059
8.5833,57.1500,4.9133
8.7500,57.1500,4.9226
8.9167,57.1500,4.9315
9.0833,57.1500,4.9347
9.2500,57.1500,4.9306
-9.2500,57.0500,9.5854
-9.0833,57.0500,9.5206
-8.9167,57.0500,9.4509
-8.7500,57.0500,9.3793
-8.5833,57.0500,9.3082
-8.4167,57.0500,9.2389
-8.2500,57.0500,9.1720
-8.0833,57.0500,9.1103
-7.9167,57.0500,9.0473
-7.7500,57.0500,8.9820
-7.5833,57.0500,8.9086
-7.4167,57.0500,8.8302
-7.2500,57.0500,8.7489
-7.0833,57.0500,8.6649
-6.9167,57.0500,8.5812
-6.7500,57.0500,8.4847
-6.5833,57.0500,8.4032
-6.4167,57.0500,8.3319
-6.2500,57.0500,8.2661
-6.0833,57.0500,8.2099
-5.9167,57.0500,8.1586
-5.7500,57.0500,8.1176
-2.0833,57.0500,6.9286
-1.9167,57.0500,6.9609
-1.7500,57.0500,6.9938
-1.5833,57.0500,7.0296
-1.4167,57.0500,7.0664
-1.2500,57.0500,7.1016
-1.0833,57.0500,7.1392
-0.9167,57.0500,7.1739
-0.7500,57.0500,7.2046
-0.5833,57.0500,7.2328
-0.4167,57.0500,7.2538
-0.2500,57.0500,7.2700
-0.0833,57.0500,7.2830
0.0833,57.0500,7.2923
0.2500,57.0500,7.2968
0.4167,57.0500,7.2994
0.5833,57.0500,7.3003
0.7500,57.0500,7.2959
0.9167,57.0500,7.2850
1.0833,57.0500,7.2652
1.2500,57.0500,7.2339
1.4167,57.0500,7.1938
1.5833,57.0500,7.1420
1.7500,57.0500,7.0806
1.9167,57.0500,7.0132
2.0833,57.0500,6.9414
2.2500,57.0500,6.8676
2.4167,57.0500,6.7953
2.5833,57.0500,6.7272
2.7500,57.0500,6.6649
2.9167,57.0500,6.6104
3.0833,57.0500,6.5619
3.2500,57.0500,6.5238
3.4167,57.0500,6.4942
3.5833,57.0500,6.4669
3.7500,57.0500,6.4389
3.9167,57.0500,6.4089
4.0833,57.0500,6.3728
4.2500,57.0500,6.3303
4.4167,57.0500,6.2849
4.5833,57.0500,6.2401
4.7500,57.0500,6.1948
4.9167,57.0500,6.1544
5.0833,57.0500,6.1126
5.2500,57.0500,6.0713
5.4167,57.0500,6.0337
5.5833,57.0500,6.0006
5.7500,57.0500,5.9707
5.9167,57.0500,5.9368
6.0833,57.0500,5.8926
6.2500,57.0500,5.8378
6.4167,57.0500,5.7687
6.5833,57.0500,5.6872
6.7500,57.0500,5.5928
6.9167,57.0500,5.4910
7.0833,57.0500,5.3853
7.2500,57.0500,5.2820
7.4167,57.0500,5.1897
7.5833,57.0500,5.1100
7.7500,57.0500,5.0466
7.9167,57.0500,5.0007
8.0833,57.0500,4.9653
8.2500,57.0500,4.9412
8.4167,57.0500,4.9299
-9.0833,56.9500,9.5666
-8.9167,56.9500,9.4962
-8.7500,56.9500,9.4232
-8.5833,56.9500,9.3499
-8.4167,56.9500,9.2775
-8.2500,56.9500,9.2056
-8.0833,56.9500,9.1369
-7.9167,56.9500,9.0671
-7.7500,56.9500,8.9977
-7.5833,56.9500,8.9179
-7.4167,56.9500,8.8327
-7.2500,56.9500,8.7438
-7.0833,56.9500,8.6508
-6.9167,56.9500,8.5630
-6.7500,56.9500,8.4642
-6.5833,56.9500,8.3812
-6.2500,56.9500,8.2406
-6.0833,56.9500,8.1844
-5.9167,56.9500,8.1336
-2.0833,56.9500,6.8950
-1.9167,56.9500,6.9302
-1.7500,56.9500,6.9655
-1.5833,56.9500,7.0036
-1.4167,56.9500,7.0432
-1.2500,56.9500,7.0809
-1.0833,56.9500,7.1204
-0.9167,56.9500,7.1566
-0.7500,56.9500,7.1880
-0.5833,56.9500,7.2158
-0.4167,56.9500,7.2358
-0.2500,56.9500,7.2499
-0.0833,56.9500,7.2600
0.0833,56.9500,7.2650
0.2500,56.9500,7.2642
0.4167,56.9500,7.2607
0.5833,56.9500,7.2550
0.7500,56.9500,7.2444
0.9167,56.9500,7.2282
1.0833,56.9500,7.2040
1.2500,56.9500,7.1698
1.4167,56.9500,7.1281
1.5833,56.9500,7.0764
1.7500,56.9500,7.0173
1.9167,56.9500,6.9540
2.0833,56.9500,6.8875
2.2500,56.9500,6.8196
2.4167,56.9500,6.7527
2.5833,56.9500,6.6891
2.7500,56.9500,6.6295
2.9167,56.9500,6.5764
3.0833,56.9500,6.5280
3.2500,56.9500,6.4888
3.4167,56.9500,6.4570
3.5833,56.9500,6.4264
3.7500,56.9500,6.3949
3.9167,56.9500,6.3611
4.0833,56.9500,6.3218
4.2500,56.9500,6.2773
4.4167,56.9500,6.2311
4.5833,56.9500,6.1873
4.7500,56.9500,6.1445
4.9167,56.9500,6.1078
5.0833,56.9500,6.0707
5.2500,56.9500,6.0357
5.4167,56.9500,6.0057
5.5833,56.9500,5.9809
5.7500,56.9500,5.9600
5.9167,56.9500,5.9366
6.0833,56.9500,5.9045
6.2500,56.9500,5.8624
6.4167,56.9500,5.8058
6.5833,56.9500,5.7358
6.7500,56.9500,5.6514
6.9167,56.9500,5.5569
7.0833,56.9500,5.4543
7.2500,56.9500,5.3492
7.4167,56.9500,5.2559
7.5833,56.9500,5.1728
7.7500,56.9500,5.1025
7.9167,56.9500,5.0462
8.0833,56.9500,4.9994
8.2500,56.9500,4.9641
-9.0833,56.8500,9.6049
-8.9167,56.8500,9.5340
-8.7500,56.8500,9.4599
-8.5833,56.8500,9.3851
-8.4167,56.8500,9.3103
-8.2500,56.8500,9.2345
-8.0833,56.8500,9.1602
-7.9167,56.8500,9.0839
-7.7500,56.8500,9.0087
-7.5833,56.8500,8.9206
-7.4167,56.8500,8.8266
-7.2500,56.8500,8.7283
-7.0833,56.8500,8.6262
-6.9167,56.8500,8.5324
-6.7500,56.8500,8.4326
-6.5833,56.8500,8.3464
-6.4167,56.8500,8.2734
-6.2500,56.8500,8.2064
-6.0833,56.8500,8.1511
-5.9167,56.8500,8.1018
-2.2500,56.8500,6.8366
-2.0833,56.8500,6.8691
-1.9167,56.8500,6.9065
-1.7500,56.8500,6.9437
-1.5833,56.8500,6.9837
-1.4167,56.8500,7.0255
-1.2500,56.8500,7.0654
-1.0833,56.8500,7.1063
-0.9167,56.8500,7.1435
-0.7500,56.8500,7.1752
-0.5833,56.8500,7.2022
-0.4167,56.8500,7.2210
-0.2500,56.8500,7.2330
-0.0833,56.8500,7.2400
0.0833,56.8500,7.2411
0.2500,56.8500,7.2357
0.4167,56.8500,7.2265
0.5833,56.8500,7.2149
0.7500,56.8500,7.1988
0.9167,56.8500,7.1778
1.0833,56.8500,7.1496
1.2500,56.8500,7.1130
1.4167,56.8500,7.0696
1.5833,56.8500,7.0181
1.7500,56.8500,6.9609
1.9167,56.8500,6.9013
2.0833,56.8500,6.8394
2.2500,56.8500,6.7767
2.4167,56.8500,6.7144
2.5833,56.8500,6.6544
2.7500,56.8500,6.5967
2.9167,56.8500,6.5441
3.0833,56.8500,6.4947
3.2500,56.8500,6.4534
3.4167,56.8500,6.4181
3.5833,56.8500,6.3833
3.7500,56.8500,6.3475
3.9167,56.8500,6.3098
4.0833,56.8500,6.2674
4.2500,56.8500,6.2214
4.4167,56.8500,6.1750
4.5833,56.8500,6.1329
4.7500,56.8500,6.0935
4.9167,56.8500,6.0608
5.0833,56.8500,6.0289
5.2500,56.8500,6.0001
5.4167,56.8500,5.9770
5.5833,56.8500,5.9594
5.7500,56.8500,5.9456
5.9167,56.8500,5.9290
6.0833,56.8500,5.9048
6.2500,56.8500,5.8708
6.4167,56.8500,5.8220
6.5833,56.8500,5.7590
6.7500,56.8500,5.6808
6.9167,56.8500,5.5905
7.0833,56.8500,5.4896
7.2500,56.8500,5.3829
7.4167,56.8500,5.2903
7.5833,56.8500,5.2066
7.7500,56.8500,5.1337
7.9167,56.8500,5.0711
8.0833,56.8500,5.0167
8.2500,56.8500,4.9733
-8.9167,56.7500,9.5623
-8.7500,56.7500,9.4874
-8.5833,56.7500,9.4115
-8.4167,56.7500,9.3353
-8.2500,56.7500,9.2562
-8.0833,56.7500,9.1769
-7.9167,56.7500,9.0945
-7.7500,56.7500,9.0135
-7.5833,56.7500,8.9187
-7.4167,56.7500,8.8164
-7.2500,56.7500,8.7089
-7.0833,56.7500,8.5983
-6.9167,56.7500,8.4979
-6.7500,56.7500,8.3949
-6.5833,56.7500,8.3042
-6.4167,56.7500,8.2280
-6.2500,56.7500,8.1606
-5.9167,56.7500,8.0561
-2.4167,56.7500,6.7907
-2.2500,56.7500,6.8203
-2.0833,56.7500,6.8526
-1.9167,56.7500,6.8908
-1.7500,56.7500,6.9291
-1.5833,56.7500,6.9712
-1.4167,56.7500,7.0150
-1.2500,56.7500,7.0569
-1.0833,56.7500,7.0988
-0.9167,56.7500,7.1365
-0.7500,56.7500,7.1680
-0.5833,56.7500,7.1936
-0.4167,56.7500,7.2105
-0.2500,56.7500,7.2197
-0.0833,56.7500,7.2235
0.0833,56.7500,7.2208
0.2500,56.7500,7.2112
0.4167,56.7500,7.1970
0.5833,56.7500,7.1802
0.7500,56.7500,7.1595
0.9167,56.7500,7.1345
1.0833,56.7500,7.1029
1.2500,56.7500,7.0642
1.4167,56.7500,7.0194
1.5833,56.7500,6.9680
1.7500,56.7500,6.9123
1.9167,56.7500,6.8554
2.0833,56.7500,6.7970
2.2500,56.7500,6.7386
2.4167,56.7500,6.6801
2.5833,56.7500,6.6230
2.7500,56.7500,6.5666
2.9167,56.7500,6.5138
3.0833,56.7500,6.4628
3.2500,56.7500,6.4187
3.4167,56.7500,6.3793
3.5833,56.7500,6.3399
3.7500,56.7500,6.2997
3.9167,56.7500,6.2583
4.0833,56.7500,6.2132
4.2500,56.7500,6.1666
4.4167,56.7500,6.1213
4.5833,56.7500,6.0821
4.7500,56.7500,6.0469
4.9167,56.7500,6.0189
5.0833,56.7500,5.9924
5.2500,56.7500,5.9696
5.4167,56.7500,5.9525
5.5833,56.7500,5.9406
5.7500,56.7500,5.9317
5.9167,56.7500,5.9195
6.0833,56.7500,5.8995
6.2500,56.7500,5.8691
6.4167,56.7500,5.8238
6.5833,56.7500,5.7639
6.7500,56.7500,5.6880
6.9167,56.7500,5.5992
7.0833,56.7500,5.4984
7.2500,56.7500,5.3895
7.4167,56.7500,5.2984
7.5833,56.7500,5.2152
7.7500,56.7500,5.1413
7.9167,56.7500,5.0755
8.0833,56.7500,5.0168
-8.9167,56.6500,9.5782
-8.7500,56.6500,9.5027
-8.5833,56.6500,9.4265
-8.4167,56.6500,9.3494
-8.2500,56.6500,9.2680
-8.0833,56.6500,9.1851
-7.9167,56.6500,9.0976
-7.7500,56.6500,9.0114
-7.5833,56.6500,8.9104
-7.4167,56.6500,8.8018
-7.2500,56.6500,8.6871
-7.0833,56.6500,8.5690
-6.9167,56.6500,8.4614
-6.7500,56.6500,8.3546
-6.5833,56.6500,8.2592
-6.4167,56.6500,8.1796
-6.2500,56.6500,8.1115
-2.4167,56.6500,6.7849
-2.2500,56.6500,6.8136
-2.0833,56.6500,6.8456
-1.9167,56.6500,6.8844
-1.7500,56.6500,6.9236
-1.5833,56.6500,6.9675
-1.4167,56.6500,7.0129
-1.2500,56.6500,7.0564
-1.0833,56.6500,7.0990
-0.9167,56.6500,7.1363
-0.7500,56.6500,7.1668
-0.5833,56.6500,7.1904
-0.4167,56.6500,7.2050
-0.2500,56.6500,7.2112
-0.0833,56.6500,7.2115
0.0833,56.6500,7.2049
0.2500,56.6500,7.1914
0.4167,56.6500,7.1729
0.5833,56.6500,7.1515
0.7500,56.6500,7.1269
0.9167,56.6500,7.0986
1.0833,56.6500,7.0645
1.2500,56.6500,7.0242
1.4167,56.6500,6.9781
1.5833,56.6500,6.9269
1.7500,56.6500,6.8724
1.9167,56.6500,6.8178
2.0833,56.6500,6.7623
2.2500,56.6500,6.7074
2.4167,56.6500,6.6520
2.5833,56.6500,6.5971
2.7500,56.6500,6.5414
2.9167,56.6500,6.4879
3.0833,56.6500,6.4352
3.2500,56.6500,6.3879
3.4167,56.6500,6.3442
3.5833,56.6500,6.3003
3.7500,56.6500,6.2560
3.9167,56.6500,6.2114
4.0833,56.6500,6.1648
4.2500,56.6500,6.1187
4.4167,56.6500,6.0752
4.5833,56.6500,6.0397
4.7500,56.6500,6.0092
4.9167,56.6500,5.9859
5.0833,56.6500,5.9644
5.2500,56.6500,5.9470
5.4167,56.6500,5.9345
5.5833,56.6500,5.9261
5.7500,56.6500,5.9197
5.9167,56.6500,5.9091
6.0833,56.6500,5.8905
6.2500,56.6500,5.8607
6.4167,56.6500,5.8152
6.5833,56.6500,5.7552
6.7500,56.6500,5.6792
6.9167,56.6500,5.5896
7.0833,56.6500,5.4875
7.2500,56.6500,5.3760
7.4167,56.6500,5.2864
7.5833,56.6500,5.2040
7.7500,56.6500,5.1294
7.9167,56.6500,5.0612
8.0833,56.6500,4.9996
-9.0833,56.5500,9.6562
-8.9167,56.5500,9.5833
-8.7500,56.5500,9.5074
-8.5833,56.5500,9.4312
-8.4167,56.5500,9.3534
-8.2500,56.5500,9.2704
-8.0833,56.5500,9.1846
-7.9167,56.5500,9.0931
-7.7500,56.5500,9.0020
-7.5833,56.5500,8.8957
-7.4167,56.5500,8.7818
-7.2500,56.5500,8.6612
-7.0833,56.5500,8.5383
-6.9167,56.5500,8.4249
-6.7500,56.5500,8.3151
-6.5833,56.5500,8.2164
-6.4167,56.5500,8.1357
-2.5833,56.5500,6.7604
-2.4167,56.5500,6.7862
-2.2500,56.5500,6.8148
-2.0833,56.5500,6.8470
-1.9167,56.5500,6.8865
-1.7500,56.5500,6.9267
-1.5833,56.5500,6.9723
-1.4167,56.5500,7.0191
-1.2500,56.5500,7.0639
-1.0833,56.5500,7.1062
-0.9167,56.5500,7.1429
-0.7500,56.5500,7.1718
-0.5833,56.5500,7.1929
-0.4167,56.5500,7.2047
-0.2500,56.5500,7.2076
-0.0833,56.5500,7.2043
0.0833,56.5500,7.1939
0.2500,56.5500,7.1768
0.4167,56.5500,7.1544
0.5833,56.5500,7.1289
0.7500,56.5500,7.1011
0.9167,56.5500,7.0701
1.0833,56.5500,7.0338
1.2500,56.5500,6.9917
1.4167,56.5500,6.9444
1.5833,56.5500,6.8930
1.7500,56.5500,6.8394
1.9167,56.5500,6.7865
2.0833,56.5500,6.7332
2.2500,56.5500,6.6812
2.4167,56.5500,6.6286
2.5833,56.5500,6.5759
2.7500,56.5500,6.5212
2.9167,56.5500,6.4677
3.0833,56.5500,6.4140
3.2500,56.5500,6.3641
3.4167,56.5500,6.3167
3.5833,56.5500,6.2689
3.7500,56.5500,6.2211
3.9167,56.5500,6.1741
4.0833,56.5500,6.1267
4.2500,56.5500,6.0813
4.4167,56.5500,6.0400
4.5833,56.5500,6.0082
4.7500,56.5500,5.9816
4.9167,56.5500,5.9622
5.0833,56.5500,5.9449
5.2500,56.5500,5.9316
5.4167,56.5500,5.9222
5.5833,56.5500,5.9157
5.7500,56.5500,5.9099
5.9167,56.5500,5.8992
6.0833,56.5500,5.8797
6.2500,56.5500,5.8482
6.4167,56.5500,5.8004
6.5833,56.5500,5.7383
6.7500,56.5500,5.6598
6.9167,56.5500,5.5677
7.0833,56.5500,5.4627
7.2500,56.5500,5.3479
7.4167,56.5500,5.2589
7.5833,56.5500,5.1762
7.7500,56.5500,5.1001
7.9167,56.5500,5.0297
8.0833,56.5500,4.9643
-9.0833,56.4500,9.6528
-8.9167,56.4500,9.5792
-8.7500,56.4500,9.5033
-8.5833,56.4500,9.4273
-8.4167,56.4500,9.3494
-8.2500,56.4500,9.2651
-8.0833,56.4500,9.1773
-7.9167,56.4500,9.0827
-7.7500,56.4500,8.9873
-7.5833,56.4500,8.8766
-7.4167,56.4500,8.7585
-7.2500,56.4500,8.6337
-7.0833,56.4500,8.5076
-6.7500,56.4500,8.2807
-6.5833,56.4500,8.1803
-6.4167,56.4500,8.0998
-6.2500,56.4500,8.0331
-2.9167,56.4500,6.7153
-2.7500,56.4500,6.7410
-2.5833,56.4500,6.7657
-2.4167,56.4500,6.7923
-2.2500,56.4500,6.8219
-2.0833,56.4500,6.8550
-1.9167,56.4500,6.8957
-1.7500,56.4500,6.9372
-1.5833,56.4500,6.9844
-1.4167,56.4500,7.0321
-1.2500,56.4500,7.0782
-1.0833,56.4500,7.1201
-0.9167,56.4500,7.1559
-0.7500,56.4500,7.1831
-0.5833,56.4500,7.2013
-0.4167,56.4500,7.2100
-0.2500,56.4500,7.2092
-0.0833,56.4500,7.2019
0.0833,56.4500,7.1877
0.2500,56.4500,7.1670
0.4167,56.4500,7.1410
0.5833,56.4500,7.1120
0.7500,56.4500,7.0812
0.9167,56.4500,7.0476
1.0833,56.4500,7.0092
1.2500,56.4500,6.9655
1.4167,56.4500,6.9170
1.5833,56.4500,6.8653
1.7500,56.4500,6.8124
1.9167,56.4500,6.7608
2.0833,56.4500,6.7097
2.2500,56.4500,6.6603
2.4167,56.4500,6.6103
2.5833,56.4500,6.5602
2.7500,56.4500,6.5072
2.9167,56.4500,6.4545
3.0833,56.4500,6.4006
3.2500,56.4500,6.3492
3.4167,56.4500,6.2994
3.5833,56.4500,6.2487
3.7500,56.4500,6.1983
3.9167,56.4500,6.1497
4.0833,56.4500,6.1022
4.2500,56.4500,6.0579
4.4167,56.4500,6.0189
4.5833,56.4500,5.9904
4.7500,56.4500,5.9675
4.9167,56.4500,5.9513
5.0833,56.4500,5.9371
5.2500,56.4500,5.9267
5.4167,56.4500,5.9191
5.5833,56.4500,5.9130
5.7500,56.4500,5.9060
5.9167,56.4500,5.8934
6.0833,56.4500,5.8714
6.2500,56.4500,5.8367
6.4167,56.4500,5.7851
6.5833,56.4500,5.7192
6.7500,56.4500,5.6364
6.9167,56.4500,5.5403
7.0833,56.4500,5.4313
7.2500,56.4500,5.3124
7.4167,56.4500,5.2228
7.5833,56.4500,5.1386
7.7500,56.4500,5.0604
7.9167,56.4500,4.9876
8.0833,56.4500,4.9199
-9.0833,56.3500,9.6420
-8.9167,56.3500,9.5680
-8.7500,56.3500,9.4923
-8.5833,56.3500,9.4170
-8.4167,56.3500,9.3391
-8.2500,56.3500,9.2542
-8.0833,56.3500,9.1651
-7.9167,56.3500,9.0685
-7.7500,56.3500,8.9697
-7.5833,56.3500,8.8559
-7.4167,56.3500,8.7349
-7.2500,56.3500,8.6086
-7.0833,56.3500,8.4827
-6.9167,56.3500,8.3643
-6.7500,56.3500,8.2539
-6.5833,56.3500,8.1522
-6.4167,56.3500,8.0732
-6.2500,56.3500,8.0084
-6.0833,56.3500,7.9554
-5.7500,56.3500,7.8735
-2.9167,56.3500,6.7215
-2.7500,56.3500,6.7486
-2.5833,56.3500,6.7748
-2.4167,56.3500,6.8031
-2.2500,56.3500,6.8348
-2.0833,56.3500,6.8699
-1.9167,56.3500,6.9123
-1.7500,56.3500,6.9552
-1.5833,56.3500,7.0039
-1.4167,56.3500,7.0525
-1.2500,56.3500,7.0993
-1.0833,56.3500,7.1408
-0.9167,56.3500,7.1752
-0.7500,56.3500,7.2003
-0.5833,56.3500,7.2153
-0.4167,56.3500,7.2203
-0.2500,56.3500,7.2154
-0.0833,56.3500,7.2039
0.0833,56.3500,7.1854
0.2500,56.3500,7.1607
0.4167,56.3500,7.1307
0.5833,56.3500,7.0979
0.7500,56.3500,7.0637
0.9167,56.3500,7.0274
1.0833,56.3500,6.9868
1.2500,56.3500,6.9417
1.4167,56.3500,6.8920
1.5833,56.3500,6.8402
1.7500,56.3500,6.7881
1.9167,56.3500,6.7381
2.0833,56.3500,6.6891
2.2500,56.3500,6.6424
2.4167,56.3500,6.5954
2.5833,56.3500,6.5481
2.7500,56.3500,6.4974
2.9167,56.3500,6.4462
3.0833,56.3500,6.3928
3.2500,56.3500,6.3409
3.4167,56.3500,6.2896
3.5833,56.3500,6.2371
3.7500,56.3500,6.1852
3.9167,56.3500,6.1359
4.0833,56.3500,6.0890
4.2500,56.3500,6.0464
4.4167,56.3500,6.0102
4.5833,56.3500,5.9851
4.7500,56.3500,5.9657
4.9167,56.3500,5.9525
5.0833,56.3500,5.9409
5.2500,56.3500,5.9323
5.4167,56.3500,5.9252
5.5833,56.3500,5.9180
5.7500,56.3500,5.9085
5.9167,56.3500,5.8923
6.0833,56.3500,5.8664
6.2500,56.3500,5.8273
6.4167,56.3500,5.7707
6.5833,56.3500,5.7002
6.7500,56.3500,5.6123
6.9167,56.3500,5.5112
7.0833,56.3500,5.3979
7.2500,56.3500,5.2745
7.4167,56.3500,5.1833
7.5833,56.3500,5.0968
7.7500,56.3500,5.0162
7.9167,56.3500,4.9412
8.0833,56.3500,4.8711
-9.0833,56.2500,9.6261
-8.9167,56.2500,9.5518
-8.7500,56.2500,9.4766
-8.5833,56.2500,9.4024
-8.4167,56.2500,9.3251
-8.2500,56.2500,9.2401
-8.0833,56.2500,9.1502
-7.9167,56.2500,9.0526
-7.7500,56.2500,8.9514
-7.5833,56.2500,8.8363
-7.4167,56.2500,8.7141
-7.2500,56.2500,8.5896
-7.0833,56.2500,8.4657
-6.9167,56.2500,8.3479
-6.7500,56.2500,8.2381
-6.5833,56.2500,8.1359
-6.4167,56.2500,8.0583
-6.2500,56.2500,7.9950
-6.0833,56.2500,7.9429
-5.9167,56.2500,7.9012
-5.7500,56.2500,7.8627
-5.5833,56.2500,7.8262
-2.5833,56.2500,6.7859
-2.4167,56.2500,6.8172
-2.2500,56.2500,6.8521
-2.0833,56.2500,6.8900
-1.9167,56.2500,6.9347
-1.7500,56.2500,6.9795
-1.5833,56.2500,7.0301
-1.4167,56.2500,7.0795
-1.2500,56.2500,7.1262
-1.0833,56.2500,7.1670
-0.9167,56.2500,7.2004
-0.7500,56.2500,7.2234
-0.5833,56.2500,7.2353
-0.4167,56.2500,7.2365
-0.2500,56.2500,7.2273
-0.0833,56.2500,7.2113
0.0833,56.2500,7.1881
0.2500,56.2500,7.1588
0.4167,56.2500,7.1241
0.5833,56.2500,7.0868
0.7500,56.2500,7.0487
0.9167,56.2500,7.0089
1.0833,56.2500,6.9655
1.2500,56.2500,6.9184
1.4167,56.2500,6.8672
1.5833,56.2500,6.8151
1.7500,56.2500,6.7635
1.9167,56.2500,6.7149
2.0833,56.2500,6.6679
2.2500,56.2500,6.6238
2.4167,56.2500,6.5799
2.5833,56.2500,6.5357
2.7500,56.2500,6.4880
2.9167,56.2500,6.4388
3.0833,56.2500,6.3870
3.2500,56.2500,6.3357
3.4167,56.2500,6.2845
3.5833,56.2500,6.2319
3.7500,56.2500,6.1798
3.9167,56.2500,6.1311
4.0833,56.2500,6.0859
4.2500,56.2500,6.0458
4.4167,56.2500,6.0129
4.5833,56.2500,5.9914
4.7500,56.2500,5.9755
4.9167,56.2500,5.9652
5.0833,56.2500,5.9558
5.2500,56.2500,5.9480
5.4167,56.2500,5.9403
5.5833,56.2500,5.9310
5.7500,56.2500,5.9177
5.9167,56.2500,5.8969
6.0833,56.2500,5.8658
6.2500,56.2500,5.8213
6.4167,56.2500,5.7592
6.5833,56.2500,5.6836
6.7500,56.2500,5.5901
6.9167,56.2500,5.4840
7.0833,56.2500,5.3663
7.2500,56.2500,5.2387
7.4167,56.2500,5.1454
7.5833,56.2500,5.0564
7.7500,56.2500,4.9732
7.9167,56.2500,4.8958
8.0833,56.2500,4.8232
-9.0833,56.1500,9.6087
-8.9167,56.1500,9.5344
-8.7500,56.1500,9.4599
-8.5833,56.1500,9.3869
-8.4167,56.1500,9.3102
-8.2500,56.1500,9.2253
-8.0833,56.1500,9.1351
-7.9167,56.1500,9.0369
-7.7500,56.1500,8.9343
-7.5833,56.1500,8.8190
-7.4167,56.1500,8.6973
-7.2500,56.1500,8.5753
-7.0833,56.1500,8.4553
